Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778707489,100,,Aggregated,23.300000,0.000000,93,200,1100,2500,3800,4600,5600,6800,8700,8700,8700,847,0,93,983.5567891676211,1.8692499997996492,8657.972042001347,245.84297520661158
1778707490,100,,Aggregated,23.300000,0.000000,93,200,1200,2600,3800,4600,5600,6800,8700,8700,8700,872,0,93,993.2007048096067,1.8692499997996492,8657.972042001347,246.40825688073394
1778707491,100,,Aggregated,25.000000,0.000000,93,200,1100,2500,3800,4600,5600,6800,8700,8700,8700,896,0,93,983.8250733481909,1.8692499997996492,8657.972042001347,246.4609375
1778707492,100,,Aggregated,26.400000,0.000000,94,200,1300,2600,3700,4600,5600,6800,8700,8700,8700,924,0,94,992.5069821114462,1.8692499997996492,8657.972042001347,246.67099567099567
1778707493,100,,Aggregated,25.100000,0.000000,94,200,1300,2600,3700,4600,5600,6800,8700,8700,8700,945,0,94,992.3448002793423,1.8692499997996492,8657.972042001347,247.64126984126983
1778707494,100,,Aggregated,25.300000,0.000000,95,210,1300,2600,3700,4600,5500,6800,8700,8700,8700,974,0,95,994.3807426940318,1.8692499997996492,8657.972042001347,248.3182751540041
1778707495,100,,Aggregated,25.900000,0.000000,96,220,1400,2600,3700,4600,5500,6800,8700,8700,8700,989,0,96,994.6244035308242,1.8692499997996492,8657.972042001347,248.16784630940344
1778707496,100,,Aggregated,26.200000,0.000000,97,230,1600,2700,3700,4600,5500,6800,8400,8700,8700,1016,0,97,1009.384386166328,1.8692499997996492,8657.972042001347,248.66043307086613
1778707497,100,,Aggregated,25.200000,0.000000,96,220,1600,2700,3700,4600,5500,6800,8400,8700,8700,1028,0,95,1008.8796867801452,1.8692499997996492,8657.972042001347,249.62451361867704
1778707498,100,,Aggregated,25.500000,0.000000,97,270,1800,2700,3800,4600,5500,6800,8400,8700,8700,1058,0,97,1027.9468074659703,1.8692499997996492,8657.972042001347,248.66446124763706
1778707499,100,,Aggregated,25.000000,0.000000,97,270,1800,2700,3800,4600,5500,6800,8400,8700,8700,1085,0,97,1025.2403444387044,1.8692499997996492,8657.972042001347,248.84331797235023
1778707500,100,,Aggregated,24.500000,0.000000,97,270,1800,2700,3800,4600,5500,6700,8400,8700,8700,1106,0,97,1025.686151945747,1.8692499997996492,8657.972042001347,248.29656419529837
1778707501,100,,Aggregated,24.300000,0.000000,98,290,1900,2800,3800,4600,5500,6800,8500,8700,8700,1130,0,98,1038.671072615036,1.8692499997996492,8657.972042001347,249.15221238938054
1778707502,100,,Aggregated,23.100000,0.000000,98,300,1900,2800,3800,4600,5600,6800,8500,8700,8700,1169,0,98,1052.2299981941765,1.8692499997996492,8657.972042001347,249.4550898203593
1778707503,100,,Aggregated,23.000000,0.000000,98,300,1900,2800,3800,4600,5600,6800,8500,8700,8700,1194,0,98,1053.4185046875946,1.8692499997996492,8657.972042001347,248.7964824120603
1778707504,100,,Aggregated,23.200000,0.000000,98,300,1900,2800,3800,4600,5500,6800,8500,8700,8700,1214,0,98,1046.7144030172894,1.8692499997996492,8657.972042001347,249.25864909390444
1778707505,100,,Aggregated,24.500000,0.000000,98,300,1900,2700,3800,4600,5500,6800,8500,8700,8700,1233,0,98,1041.9709695628483,1.8692499997996492,8657.972042001347,249.62611516626114
1778707506,100,,Aggregated,24.500000,0.000000,98,300,1900,2800,3800,4600,5500,6800,8500,8700,8700,1250,0,98,1045.6851074423973,1.8692499997996492,8657.972042001347,249.9592
1778707507,100,,Aggregated,24.400000,0.000000,98,300,1900,2800,3800,4600,5500,6800,8500,8700,8700,1261,0,98,1051.3656243806463,1.8692499997996492,8657.972042001347,249.4528152260111
1778707508,100,,Aggregated,24.000000,0.000000,98,300,1900,2800,3800,4600,5500,6800,8500,8700,8700,1290,0,98,1050.1343975527057,1.7362500002491288,8657.972042001347,249.1031007751938
1778707509,100,,Aggregated,23.500000,0.000000,98,300,2000,2800,3800,4600,5600,6800,8500,8700,8700,1319,0,98,1058.513544548895,1.7362500002491288,8657.972042001347,249.6436694465504
1778707510,100,,Aggregated,23.900000,0.000000,98,300,2000,2800,3900,4600,5600,6800,8500,8700,8700,1342,0,98,1066.6423449493211,1.7362500002491288,8657.972042001347,249.29135618479881
1778707511,100,,Aggregated,23.300000,0.000000,99,300,2100,2900,3900,4700,5600,6800,8500,8700,8700,1365,0,99,1076.7666783933992,1.7362500002491288,8657.972042001347,248.5040293040293
1778707512,100,,Aggregated,23.100000,0.000000,98,300,2100,2900,3900,4700,5700,6800,8500,8700,8700,1393,0,98,1084.1262336453613,1.7362500002491288,8657.972042001347,247.82555635319454
1778707513,100,,Aggregated,24.200000,0.000000,99,300,2100,2900,3900,4700,5700,6800,8500,8700,8700,1418,0,99,1087.517332928766,1.7362500002491288,8657.972042001347,247.91889985895628
1778707514,100,,Aggregated,23.500000,0.000000,99,300,2200,2900,3900,4700,5700,6800,8500,8700,8700,1449,0,99,1088.3666097660418,1.7362500002491288,8657.972042001347,247.90269151138716
1778707515,100,,Aggregated,22.300000,0.000000,99,300,2100,2900,3900,4600,5700,6800,8500,8700,8700,1472,0,99,1081.0956131732303,1.7362500002491288,8657.972042001347,248.26290760869566
1778707516,100,,Aggregated,23.200000,0.000000,99,300,2100,2900,3900,4600,5700,6800,8500,8700,8700,1488,0,99,1081.829004598116,1.7362500002491288,8657.972042001347,248.65389784946237
1778707517,100,,Aggregated,23.000000,0.000000,99,300,2100,2900,3900,4600,5600,6700,8500,8700,8700,1506,0,99,1078.1243390663972,1.7362500002491288,8657.972042001347,248.40969455511288
1778707518,100,,Aggregated,24.000000,0.000000,99,300,2100,2900,3900,4600,5700,6700,8500,8700,8700,1527,0,99,1080.3929754217368,1.7362500002491288,8657.972042001347,248.4551407989522
1778707519,100,,Aggregated,23.800000,0.000000,99,300,2200,2900,3900,4600,5700,6800,8500,8700,8700,1552,0,99,1094.4082231314335,1.7362500002491288,8657.972042001347,248.70425257731958
1778707520,100,,Aggregated,23.200000,0.000000,99,300,2300,2900,3900,4700,5700,6800,8500,8700,8700,1578,0,99,1107.0604366311682,1.7362500002491288,8657.972042001347,248.92458808618505
1778707521,100,,Aggregated,22.900000,0.000000,99,300,2300,2900,3900,4600,5700,6800,8500,8700,8700,1620,0,99,1106.8605269586315,1.7362500002491288,8657.972042001347,248.67222222222222
1778707522,100,,Aggregated,23.900000,0.000000,99,300,2200,2900,3900,4600,5700,6800,8500,8700,8700,1642,0,99,1104.3303411004758,1.7362500002491288,8657.972042001347,249.21315468940315
1778707523,100,,Aggregated,24.100000,0.000000,99,300,2200,2900,3900,4600,5700,6800,8500,8700,8700,1662,0,99,1098.849017024658,1.7362500002491288,8657.972042001347,248.79963898916967
1778707524,100,,Aggregated,25.100000,0.000000,99,300,2200,2900,3900,4600,5700,6800,8500,8700,8700,1679,0,99,1095.669106935665,1.7362500002491288,8657.972042001347,248.87671232876713
1778707525,100,,Aggregated,24.900000,0.000000,99,300,2200,2900,3900,4600,5700,6800,8500,8700,8700,1697,0,99,1096.1591261325789,1.7362500002491288,8657.972042001347,248.94460813199765
1778707526,100,,Aggregated,23.400000,0.000000,99,300,2300,2900,3900,4600,5600,6800,8500,8700,8700,1738,0,99,1105.71552975488,1.7362500002491288,8657.972042001347,248.7560414269275
1778707527,100,,Aggregated,23.100000,0.000000,99,300,2200,2900,3900,4600,5600,6800,8500,8700,8700,1752,0,99,1102.158153208324,1.7362500002491288,8657.972042001347,249.18949771689498
1778707528,100,,Aggregated,22.900000,0.000000,99,300,2200,2900,3900,4600,5600,6800,8500,8700,8700,1767,0,99,1103.4847465596968,1.7362500002491288,8657.972042001347,249.18166383701188
1778707529,100,,Aggregated,24.800000,0.000000,99,300,2200,2900,3900,4600,5600,6800,8500,8700,8700,1780,0,99,1102.78027570561,1.7362500002491288,8657.972042001347,249.3196629213483
1778707530,100,,Aggregated,24.300000,0.000000,99,300,2200,2900,3900,4700,5700,6800,8500,8700,8700,1808,0,99,1107.653895352868,1.7362500002491288,8657.972042001347,249.10232300884957
1778707531,100,,Aggregated,23.700000,0.000000,99,300,2200,2900,3900,4700,5700,6800,8500,8700,8700,1823,0,99,1107.709553007672,1.7362500002491288,8657.972042001347,249.60614371914426
1778707532,100,,Aggregated,22.600000,0.000000,99,300,2300,2900,3900,4700,5700,6800,8700,9200,9200,1851,0,99,1120.7275444181446,1.7362500002491288,9170.151915999668,249.32685035116154
1778707533,100,,Aggregated,21.800000,0.000000,99,300,2300,2900,4000,4800,5900,6900,9200,9200,9200,1881,0,99,1135.6215035481034,1.7362500002491288,9237.774041999728,249.50611376927165
1778707534,100,,Aggregated,21.200000,0.000000,99,300,2300,2900,4000,4800,5900,6800,9200,9200,9200,1902,0,99,1132.051138278121,1.7362500002491288,9237.774041999728,249.85751840168243
1778707535,100,,Aggregated,20.900000,0.000000,99,300,2300,2900,4000,4800,5900,6900,9200,9200,9200,1921,0,99,1133.969355871935,1.7362500002491288,9237.774041999728,249.76158250910984
1778707536,100,,Aggregated,21.700000,0.000000,99,300,2300,2900,4000,4900,6000,6900,9200,9800,9800,1940,0,99,1139.6680666489608,1.7362500002491288,9829.348416000357,250.18092783505153
1778707537,100,,Aggregated,22.300000,0.000000,99,300,2300,2900,4000,4900,5900,6900,9200,9800,9800,1966,0,99,1140.9081103158603,1.7362500002491288,9829.348416000357,249.99033570701934
1778707538,100,,Aggregated,21.600000,0.000000,99,300,2300,2900,4000,4900,6000,6900,9200,9800,9800,1993,0,99,1139.647940964368,1.7362500002491288,9829.348416000357,249.8153537380833
1778707539,100,,Aggregated,20.300000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2019,0,100.0,1150.6995221475888,1.7362500002491288,10636.582957999053,250.13075780089153
1778707540,100,,Aggregated,22.000000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2038,0,100.0,1150.8019618336518,1.7362500002491288,10636.582957999053,250.65358194308146
1778707541,100,,Aggregated,22.700000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2055,0,100.0,1152.219172368363,1.7362500002491288,10636.582957999053,250.54257907542578
1778707542,100,,Aggregated,23.100000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2074,0,100.0,1150.14757461957,1.7362500002491288,10636.582957999053,250.5424300867888
1778707543,100,,Aggregated,23.000000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2102,0,100.0,1155.0184292373863,1.7362500002491288,10636.582957999053,250.64081826831588
1778707544,100,,Aggregated,22.200000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2129,0,100.0,1153.8969730929973,1.7362500002491288,10636.582957999053,250.73273837482387
1778707545,100,,Aggregated,21.800000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2147,0,100.0,1151.8084812557024,1.7362500002491288,10636.582957999053,250.57708430367956
1778707546,100,,Aggregated,22.600000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2168,0,100.0,1157.7715156660463,1.7362500002491288,10636.582957999053,250.53736162361625
1778707547,100,,Aggregated,22.600000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2190,0,100.0,1156.250806736979,1.7362500002491288,10636.582957999053,250.88036529680366
1778707548,100,,Aggregated,22.300000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2220,0,100.0,1160.4140966599011,1.7362500002491288,10636.582957999053,250.66036036036036
1778707549,100,,Aggregated,23.200000,0.000000,100,300,2300,2900,4000,4900,6000,6900,9200,11000,11000,2248,0,100.0,1157.3790895422478,1.7362500002491288,10636.582957999053,250.53469750889678
1778707550,100,,Aggregated,23.100000,0.000000,100,300,2300,2900,4000,4900,6000,7000,9200,11000,11000,2271,0,100.0,1159.3233271501429,1.7362500002491288,10636.582957999053,250.18494055482165
1778707551,100,,Aggregated,23.000000,0.000000,100,300,2300,2900,4000,4900,6000,7000,9200,11000,11000,2298,0,100.0,1156.2185260361064,1.7362500002491288,10636.582957999053,249.88859878154918
1778707552,100,,Aggregated,23.400000,0.000000,100,300,2300,2900,4000,4900,6000,7000,9800,11000,11000,2313,0,100.0,1156.396267527872,1.7362500002491288,10636.582957999053,249.77864245568526
1778707553,100,,Aggregated,23.400000,0.000000,100,300,2300,2900,4000,4900,6000,7000,9800,11000,11000,2336,0,100.0,1161.9676947234464,1.7362500002491288,10636.582957999053,249.62585616438355
1778707554,100,,Aggregated,24.200000,0.000000,100,300,2400,2900,4000,4900,6000,7000,9800,11000,11000,2360,0,100.0,1164.9218804368493,1.6602079995209351,10636.582957999053,249.55974576271186
1778707555,100,,Aggregated,23.400000,0.000000,100,300,2400,2900,4000,4900,6000,7000,9800,11000,11000,2386,0,100.0,1170.1957769266407,1.6602079995209351,10636.582957999053,249.8168482816429
1778707556,100,,Aggregated,23.700000,0.000000,100,300,2400,2900,4000,4900,6000,6900,9800,11000,11000,2411,0,100.0,1169.5964744902371,1.6602079995209351,10636.582957999053,249.84363334715886
1778707557,100,,Aggregated,23.700000,0.000000,100,300,2400,3000,4000,4900,6000,6900,9800,11000,11000,2438,0,100.0,1175.9329243711893,1.6602079995209351,10636.582957999053,249.6320754716981
1778707558,100,,Aggregated,24.200000,0.000000,100,300,2400,3000,4000,4900,6000,6900,9800,11000,11000,2468,0,100.0,1174.7250789918817,1.6602079995209351,10636.582957999053,249.74635332252836
1778707559,100,,Aggregated,24.100000,0.000000,100,300,2400,2900,4000,4900,6000,6900,9800,11000,11000,2491,0,100.0,1172.087493458035,1.6602079995209351,10636.582957999053,249.7727820152549
1778707560,100,,Aggregated,23.700000,0.000000,100,300,2400,2900,4000,4900,5900,6900,9800,11000,11000,2506,0,100.0,1169.2343114006258,1.6602079995209351,10636.582957999053,249.58898643256185
1778707561,100,,Aggregated,24.400000,0.000000,100,300,2400,2900,4000,4900,5900,6900,9800,11000,11000,2528,0,100.0,1169.1305829359046,1.6602079995209351,10636.582957999053,249.8243670886076
1778707562,100,,Aggregated,24.100000,0.000000,100,300,2400,2900,4000,4900,6000,6900,9800,11000,11000,2549,0,100.0,1173.4461290019499,1.6602079995209351,10636.582957999053,249.77873675951352
1778707563,100,,Aggregated,23.500000,0.000000,100,300,2400,3000,4100,4900,6000,6900,9800,11000,11000,2571,0,100.0,1179.5977700112674,1.6602079995209351,10636.582957999053,249.70128354725787
1778707564,100,,Aggregated,22.800000,0.000000,100,300,2400,3000,4100,4900,6000,6900,9800,11000,11000,2600,0,100.0,1176.027095059988,1.6602079995209351,10636.582957999053,249.78692307692307
1778707565,100,,Aggregated,23.800000,0.000000,100,300,2400,3000,4100,4900,5900,6900,9800,11000,11000,2616,0,100.0,1175.9588660450945,1.6602079995209351,10636.582957999053,249.80275229357798
1778707566,100,,Aggregated,23.200000,0.000000,100,300,2400,3000,4100,4900,6000,6900,9800,11000,11000,2639,0,100.0,1179.1486494520516,1.6602079995209351,10636.582957999053,249.9704433497537
1778707567,100,,Aggregated,23.600000,0.000000,100,310,2400,3000,4100,4900,6000,6900,9800,11000,11000,2663,0,100.0,1185.1627152579665,1.6602079995209351,10636.582957999053,249.876079609463
1778707568,100,,Aggregated,22.800000,0.000000,100,300,2400,3000,4100,4900,6000,6900,9800,11000,11000,2687,0,100.0,1182.252770973934,1.6602079995209351,10636.582957999053,249.68477856345368
1778707569,100,,Aggregated,22.300000,0.000000,100,300,2400,3000,4100,4900,6000,6900,9800,11000,11000,2715,0,100.0,1184.808071770891,1.6602079995209351,10636.582957999053,249.99558011049723
1778707570,100,,Aggregated,22.100000,0.000000,100,310,2400,3000,4100,4900,6000,6900,9800,11000,11000,2736,0,100.0,1186.731129168118,1.6602079995209351,10636.582957999053,250.28654970760235
1778707571,100,,Aggregated,22.000000,0.000000,100,310,2400,3000,4100,4900,6000,6900,9800,11000,11000,2748,0,100.0,1183.560240729975,1.6602079995209351,10636.582957999053,250.29730713245996
1778707572,100,,Aggregated,22.300000,0.000000,100,310,2400,3000,4100,4900,6000,6900,9800,11000,11000,2773,0,100.0,1186.4985798568243,1.6602079995209351,10636.582957999053,250.56797692030293
1778707573,100,,Aggregated,23.000000,0.000000,100,310,2400,3000,4100,4900,5900,6900,9800,11000,11000,2804,0,100.0,1185.0124903198891,1.6602079995209351,10636.582957999053,250.77496433666192
1778707574,100,,Aggregated,22.300000,0.000000,100,310,2400,3000,4100,4900,5900,6900,9800,11000,11000,2832,0,100.0,1187.4484527948366,1.6602079995209351,10636.582957999053,250.32521186440678
1778707575,100,,Aggregated,22.400000,0.000000,100,310,2400,3000,4100,4900,5900,6900,9800,11000,11000,2853,0,100.0,1186.4759124689717,1.6602079995209351,10636.582957999053,250.45636172450054
1778707576,100,,Aggregated,23.300000,0.000000,100,310,2400,3000,4100,4900,6000,6900,9800,11000,11000,2875,0,100.0,1186.3576980518171,1.6602079995209351,10636.582957999053,250.56939130434782
1778707577,100,,Aggregated,23.000000,0.000000,100,300,2400,3000,4100,4900,6000,6900,9800,11000,11000,2898,0,100.0,1183.136579732218,1.6602079995209351,10636.582957999053,250.663906142167
1778707578,100,,Aggregated,23.800000,0.000000,100,310,2400,3000,4100,4900,5900,6900,9800,11000,11000,2922,0,100.0,1182.4656495773322,1.6602079995209351,10636.582957999053,250.55578370978782
1778707579,100,,Aggregated,24.000000,0.000000,100,300,2400,3000,4100,4900,5900,6900,9800,11000,11000,2958,0,100.0,1184.02647127247,1.6602079995209351,10636.582957999053,250.41176470588235
